#Zk_Abs,0,re(Mode(1)),vpc
0.3030999562104499,0,789,0.28710472312137403
0.3009679029477211,0,790,0.2871053480843882
0.29883584968499227,0,791,0.28710597304740243
0.29670379642226347,0,792,0.2871065980104166
0.29457174315953466,0,793,0.28710722297343083
0.29243968989680585,0,794,0.287107847936445
0.29045268556427956,0,795,0.287105894611854
0.2886335333344511,0,796,0.2871009576665269
0.2868143811046226,0,797,0.2870960207211997
0.2849952288747941,0,798,0.2870910837758726
0.2831760766449657,0,799,0.2870861468305455
0.2813569244151372,0,800,0.28708120988521835
0.27953777218530873,0,801,0.28707627293989124
0.27771861995548025,0,802,0.28707133599456414
0.27589946772565177,0,803,0.28706639904923703
0.27408031549582323,0,804,0.2870614621039098
0.27226116326599475,0,805,0.2870565251585826
0.2704420110361662,0,806,0.2870515882132554
0.26862285880633774,0,807,0.28704665126792817
0.2668037065765092,0,808,0.28704171432260095
0.2649845543466807,0,809,0.28703677737727373
0.2631654021168522,0,810,0.28703184043194646
0.2613462498870237,0,811,0.28702690348661924
0.25952709765719517,0,812,0.28702196654129203
0.25783989304367705,0,813,0.2870115423770779
0.25631391526876635,0,814,0.2869944133781829
0.25478793749385564,0,815,0.2869772843792879
0.25326195971894494,0,816,0.2869601553803929
0.25173598194403424,0,817,0.2869430263814979
0.25021000416912353,0,818,0.28692589738260293
0.24868402639421283,0,819,0.28690876838370794
0.24715804861930213,0,820,0.28689163938481294
0.24563207084439143,0,821,0.28687451038591794
0.2441060930694805,0,822,0.2868573813870229
0.24258011529456952,0,823,0.28684025238812777
0.24105413751965854,0,824,0.28682312338923266
0.23952815974474756,0,825,0.28680599439033755
0.23800218196983658,0,826,0.28678886539144244
0.2364762041949256,0,827,0.2867717363925473
0.23495022642001462,0,828,0.2867546073936522
0.23342424864510364,0,829,0.2867374783947571
0.23192358794616155,0,830,0.2867194400552895
0.23087490342557104,0,831,0.28668516760263624
0.22982621890498056,0,832,0.286650895149983
0.22877753438439005,0,833,0.28661662269732974
0.22772884986379954,0,834,0.28658235024467654
0.22668016534320903,0,835,0.2865480777920233
0.22563148082261855,0,836,0.28651380533937004
0.22458279630202804,0,837,0.2864795328867168
0.22353411178143753,0,838,0.2864452604340636
0.222485427260847,0,839,0.28641098798141035
0.22143674274025646,0,840,0.2863767155287571
0.22038805821966592,0,841,0.28634244307610385
0.21933937369907539,0,842,0.2863081706234506
0.21829068917848485,0,843,0.28627389817079735
0.2172420046578943,0,844,0.2862396257181441
0.21619332013730375,0,845,0.2862053532654909
0.2151446356167132,0,846,0.28617108081283765
0.2143958285164457,0,847,0.2861245903866055
0.21395725644842672,0,848,0.28606545998426847
0.21351868438040775,0,849,0.2860063295819314
0.2130801123123888,0,850,0.2859471991795944
0.21264154024436982,0,851,0.28588806877725736
0.21220296817635084,0,852,0.28582893837492035
0.2117643961083319,0,853,0.2857698079725833
0.21132582404031292,0,854,0.28571067757024626
